id,name,text
2ab4f42e7b5454fcca8b8ab1,Petro,"A esta hora participo en el Conversatorio Precandidatos Presidenciales sobre Política de Drogas organizado por la Universidad de Los Andes. 

https://t.co/o87BoBDYgH"
009b8446536939bd2dec595b,Petro,"Bienvenido senador Luis Fernando Velasco al Pacto Histórico, como candidato presidencial y como liberal, tiene usted un puesto en la consulta que busca el cambio real del país https://t.co/5x0XI6y7dk"
2b555ec3f4e858a6967e7643,Petro,"La economía popular, es el verdadero motor de la economía nacional. Los gobiernos han creido que su función es golpearla , invisibilizarla, llamarla hasta informal y desaparecerla.

Lo que hay es que proteger, estimular y darle poder a esa economía popular. https://t.co/UJRFwnC7VV"
e18629ab3b593a83eba66b7a,Petro,"Esta es mi entrevista para ""el País"" de España. Espero sus comentarios.

https://t.co/5pXobgqSdl"
40d984bf25a6c0cbe6797df7,Petro,"#NoComaCuento | Una búsqueda inversa de la imagen demuestra que no tiene nada que ver con @petrogustavo y su pasado en el M-19 
Son forenses en la ubicación de los cuerpos de estudiantes desaparecidos en Ayotzinapa, México
https://t.co/GzjXF8ZbXH"
f3541eff404da4d9e876c447,Petro,"Entrevista en @rcnradio con @YolandaRuizCe 
#PetroEnRCN https://t.co/0YGJiwgHz6"
f9cb1885d082322486ef4f09,Petro,"Entrevista en @rcnradio con @YolandaRuizCe 
#PetroEnRCN https://t.co/9lTgGflHB2"
a98328c09fbcd1de5ed59b42,Petro,"Entrevista en @rcnradio con @YolandaRuizCe 
#PetroEnRCN https://t.co/VESQ9HtAV7"
8373311d84535f549aebbe7f,Petro,"Entrevista en @rcnradio con @YolandaRuizCe 
#PetroEnRCN https://t.co/ceo7t9VVEE"
229ebf5de0af3c75ee8ce9dd,Petro,"Con gran alegría y  total convicción quiero anunciar a todo el país que Poder Ciudadano se suma al Pacto Histórico.

A lo largo de estos meses tuve muchas conversaciones que llegaron a consensos y compromisos que hoy nos permiten unirnos para construir una nueva Colombia."
10451b18afeaa52c3624f12e,Petro,"Recibo tu saludo Poncho, gracias, ayer dialogue en el valledupar con el maestro Santander Durán. Se voltió la.arepa, ahora si la cultura de verdad. https://t.co/E78TZizuZY"
7192926aa0b5fbe565e2df86,Petro,"Le agradezco a la Corte Constitucional que haya hecho justicia con Colombia Humana y sus electores.

Ahora le toca al pueblo. Invito a la ciudadanía a ayudarnos a cuidar el voto e inscribirse en https://t.co/1OlHn1uKxE Necesitamos 200.000 voluntario(a)s en todo el país. https://t.co/Wz639XfiAf"
aa3c9c191bb0d36943736865,Petro,"Le hemos propuesto a la coalición de la esperanza hacer una sola consulta en marzo del 2022, para tener una sola candidatura a la presidencia y un programa común."
7a403f4ccc719706e9ec7c4c,Petro,"Le hemos propuesto la partido verde un acuerdo programático, como acordamos con Antonio Navarro, recordando que el partido verde es la antigua ADM19, y que hubo un acuerdo en el año 2015 con el movimiento progresista que configuro la alianza Verde, que debe ser honrado."
41ca811328d816492f103543,Petro,"Le hemos propuesto al liberalismo superar el régimen neoliberal que convirtió los derechos de las gentes en simples negocios y retomar la agenda modernista y democrática de ""la revolución en marcha"" de Lopez Pumarejo, Gabriel Turbay y Gaitán."
e230bcad1d00c5fcddd4e824,Petro,"El @PartidoVerdeCoL fue fundado con la personería jurídica de la Alianza Democrática M-19 y posteriormente se fusionó con el Movimiento Progresistas, negar su tendencia de izquierda es una barbaridad. Desconocer a Carlos Ramón González ni se diga. Apoyo total a su fundador."
8865a28a480690b1885aef17,Petro,"Desde la magia de Mayabangloma, sale el corazón y la fuerza que llevará al pueblo colombiano a quitarle la ley a las mafias y dejársela a la gente que trabaja; a quitarle la presidencia a una élite incapaz, indolente y sanguinaria.

La cultura será la unidad de los pueblos. https://t.co/Bl4zmsGfWz"
2e2bae79f7af58d11c2cc68d,Petro,"Cordobeses, cesarenses y guajiras wayúus, buscando el cambio de Colombia. https://t.co/Ae4oCxCkwj"
ef3771d3b22b05aa70f8a079,Petro,"Un nuevo triunfo para @petrogustavo y la @ColombiaHumana_ , la Corte Constitucional le entrega la personería jurídica en un claro ejercicio de derechos que fueron negados por el Congreso.

Viva petro, viva la Colombia Humana y viva la democracia participativa e incluyente https://t.co/LqXNGq7CAt"
1d3dfda232446f9bd0bf4212,Petro,"Colombia humana ya tiene personería Jurídica..

Gracias Colombia! 

Gracias Corte Constitucional! 

Estamos muy felices! https://t.co/nat1JyKwxh"
1f3fd307e9f72dfdfb28a234,Petro,"Gran momento vivimos hoy en Valledupar con @petrogustavo y #PartidoColombiaHumana 
Jamás olvidaremos este día en #Valledupar donde la mafia tenia al Pueblo secuestrado política y económicamente.
Gracias @petrogustavo comenzamos una nueva historia en la tierra del #CasiqueUpar https://t.co/Ga2faq7T04"
d5c2829bed3b4e28acb314bb,Petro,"#ValleduparConPetro celebrando la personería jurídica de #ColombiaHumana. 

🥳🥳🥳 https://t.co/tSvLYd2JOq"
385a6be990917d26bfb8d6db,Petro,"“Estoy convencido que la titulación de la tierra debe ser para la mujer campesina que sabe administrarla mejor que el hombre. No le vamos a quitar la casa a la clase media, a la clase media ya la expropió Duque. No vamos a empobrecer ricos sino a enriquecer pobres” @petrogustavo https://t.co/d2fkSryOwv"
9c43b00c0d88e1f121dbb074,Petro,Ahora en Valledupar. Fuerza juvenil popular. https://t.co/PPgu1n1ljw
abf0e0f1d9d785997e7a83f6,Petro,"Hoy en la tierra mágica Wayúu, resguardo Mayabangloma, Fonseca, Guajira.

Lanzamiento de la campaña presidencial indígena de Arelis Uriana https://t.co/kwmdWfqLt6"
32588ec5defb26d1c6d0eb50,Petro,"Bogotá cimentó su política de seguridad sobre la inversión social y la inclusión y tuvo éxito

Uribe cimentó su politica de seguridad sobre los muertos y los fusiles y no tuvío éxito.

Lamentable que Bogotá ahora trate de reproducir la política de Uribe"
46d461750d47ef6d19f2c504,Petro,"La creencia que la militarización de una ciudad trae más seguridad no se ha verificado en ninguna ciudad del mundo. La causa del éxito de disminuir la tasa de homicidios en Bogotá que comenzó con Mokus y no se detuvo hasta el 2020, fue la fuerte inversión social. https://t.co/N3MFkK0bBt"
9b8cdee68352389c67bf3f33,Petro,"Hoy me encontraré de nuevo con las comunidades Wayúu, en Fonseca, Guajira. Los espero.

En la trade conn todas las juventudes del Cesar en Valledupar. https://t.co/t22qHdo4Qk"
db557b939dc022608039126c,Petro,"Unidos en la Ciencia: 
El cambio climático y sus efectos se aceleran
#COVID19 causó solo una reducción temporal de las emisiones de carbono
El mundo está muy lejos de cumplir las metas climáticas del Acuerdo de París
Este año es decisivo en lo que respecta a la acción climática https://t.co/EdqSQ62cel"
78ce1d61e8a87374fe5fe050,Petro,"#FALSO 🔴 Luego del evento que realizó el senador @petrogustavo en Barranquilla empezó a circular un pantallazo de un supuesto trino en el que Petro asegura que “los costeños son la población menos intelectual del país""
Se trata de un #montaje
https://t.co/edm0WHvFU0"
63eda0231459d158d81430d1,Petro,"Después de ver este presunto asesinato es inevitable preguntarse ¿qué está pasando con la Policía? 

Si no hay educación en derechos humanos, conciencia del buen trato ¿a donde vamos a llegar? 

#ReformaALaPoliciaYa https://t.co/sE1AXqUDWA"
5171f7a33680d8f23afa2ffd,Petro,"En la constitución de 1991 defendimos con fuerza y así quedó como mandato constitucional, la libertad de cultos. Nadie será perseguido por sus creencias. Fui coherente con ese principio en la alcaldía de Bogotá y lo seré si el pueblo quiere que sea presidente. https://t.co/OC52HQRTMS"
87415f7c4ccade81d8e513de,Petro,Por fin tuve tiempo para escuchar completo el discurso de Petro en Barranquilla y es IMPRESIONANTE👏🏾. Vean este fragmento. Por esto los tibios lo detestan... prefieren decir que todo es color de rosa y les da miedo llamar a las cosas por su nombre:  EL MATADERO QUE ES COLOMBIA https://t.co/hruXenqP6i
91c4a5fa48e160952bedc7be,Petro,"Lo vivido en Barranquilla fue mágico. Ojalá las palabras, las energías, las multitudes, el pueblo que todo lo decide, permitan el cambio de Colombia. https://t.co/NslJSenB45"
b34048b0ed54c0aaf7696029,Petro,"Liberales libres deciden ingresar al Pacto Histórico en el Atlántico.

Antonio Vallejo, Emilio Lébolo, Bolívar Acuña, Edith Camerano, Adelina Covo, Martha Ucrós, Ana Simanca y otros y otras. https://t.co/STDoMng6SS"
19ec9ee0d3980e60fce67ec0,Petro,"Con la P de Pacto, de pueblo, de progreso y de Paz.

Barranquilla comienza la construcción del gran cambio histórico de Colombia. https://t.co/ugwTJn04tK"
6e526599519c1ca9cc2e19b0,Petro,"Solo el pueblo puede cambiar la historia de Colombia. Solo si la mujer y el joven del barrio y la vereda quieren y votan por el cambio, Colombia cambiará https://t.co/tNeujuL5mg"
9e7776a78517928cd7f37d44,Petro,"Con la P de Patria, de Paz, de Pueblo. De Pacto. De Petro. https://t.co/tJ2RzYid71"
c0183f06bee7a4ceda62e50d,Petro,"Para ver en directo el evento en la plaza de la Paz en Barranquilla.

https://t.co/ek6Y1ur09R"
6c1d6be3a686e6b7071163ee,Petro,"Los candidatos no están haciendo propuestas porque creen que es más taquillero armar peleas, eso es una deformación de la política.
“Yo no creo en eso, por eso hago propuestas”
@petrogustavo 
#BarranquillaConPetro https://t.co/PVg4YCaYhb"
d6b800a535bdba3c10def9ca,Petro,"Comunicado de  militantes  y congresistas verdes y del Pacto Histórico. 

Vamos hacia la Unidas Democrática https://t.co/eGKkaMakoq"
7986a964ad0cd98106bfa7c7,Petro,"Siento la muerte de Antonio Caballero, era mi crítico, pero siempre lo respeté y lo consideré como un progresista.

QEPD. https://t.co/H78sMgXRlW"
a90a84c49ab87b522ce7e4c2,Petro,"Popuestas para la mujer colombiana

https://t.co/DR1vX8fav9"
91aa260f01b8d9df9e813f24,Petro,"NEGRAS NO PODER I Encontro de gigantes: Angela Davis conversa com Francia Márquez, pré-candidata na Colômbia. ""Chegar à presidência é um meio para dignificar a vida, não um fim em si mesmo"", afirmou Francia em encontro https://t.co/3xhoUBbT37"
5b03db1bef6a51f1e3d999d9,Petro,"Mientras Biden busca que el 45% de la energia de EEUU sea solar, yo aspiro a reemplazar la energia de las termoeléctricas y el futuro crecimiento energético por energía solar: 7 gigas.

Así abarataremos sustancialmente la energia para el hogar y la.empresa en Colombia. https://t.co/MVGWOlqmAj"
43f3c3d33544ed419c780949,Petro,"Petro en #Barranquilla.

Algunos medios quieren mostrar a @petrogustavo debilitado, mañana en la plaza de la Paz les vamos a demostrar que Petro y el Pacto Histórico están muy fuertes.

Petro vuelve a la plaza pública. https://t.co/5ft0AD96No"
5d7fe527c1ebe434992b98f2,Petro,Así va la plaza de la Paz de Barranquilla en estos momentos . Los espero mañana a las tres de la tarde. https://t.co/054BfZtCka
4f2cbcd03f678f4bddeb0068,Petro,"Le solicito a @FiscaliaCol investigar el autor de esta cadena calumniosa. Este tipo de mensajes en whatsap busca aterrorizar la población, y manipular odios y sentimientos religiosos contra un proyecto político democrático que defiende la libertad de cultos y su respeto. https://t.co/b1p5UQ6PcY"
77b3fda229fcae868a775d31,Petro,"¡Atención! 

Demuestro con pruebas que el metro elevado no era más rápido, ni más barato que el subterráneo

6 años después de que @enriquepeñalosa sostuviera esa mentira no hay metro, el proyecto cada vez es más costoso y puede llevar a la ruina a Bogotá

https://t.co/rPcQqtPNUR https://t.co/Y2JvC6nmEy"
b53b3150173a5794c6208a62,Petro,"La renuncia de la señoras Abudinen no es solo la demostración del enorme fracaso de la clase política tradicional en gobernar a Colombia.

Es la incapacidad del mismo gobierno de Duque hundido  en la corrupción y el autoritarismo.

Un triunfo de la prensa libre y @PaoHerreraC"
c598de839758815021fca177,Petro,"2. Observar que la ayuda militar y policial de los EEUU a Colombia se supedite al estricto cumplimiento de los derechos humanos en el país.

3. Estrechar los lazos entre el progresismo de los EEUU y el colombiano"
118c6c219e125fd722bf1e49,Petro,"Acabo de terminar una conversación telefónica con el senador y excandidato presidencial Bernie Sanders.

Hemos hablado de tres temas:

1. Auspiciar una misión electoral del centro Carter con expertos en informática para auditar el software de computo electoral"
7a1407d2b92e38674ab7e592,Petro,"¡Que barbaridad! Un movimiento con tantos millones de colombianos detrás que solo sabe de corrupción, mafias y jugaditas.

La base electoral.del uribismo quiere mantener este país en las condiciones actuales e impedir cambio. https://t.co/ZbhTOSVup5"
cea1f71c89fee28fbf1358db,Petro,"DECLARACIÓN DE SERGIO RAMÍREZ

La dictadura de la familia Ortega me ha acusado a través de su propia fiscalía, y ante sus propios jueces, de los mismos delitos de incitación al odio y la violencia, menoscabo de la integridad nacional. https://t.co/8tsA7t70WH https://t.co/tENk1gIcsc"
501850324e83d9133fa1a69e,Petro,"A pesar de esto, hay quienes proponen que las transiciones a energías limpias para evitar seguir padeciendo un cambio climático desbordado, se hagan de forma lenta y con parsimonia.

Si no actuamos ya, el mundo perecerá en 2050. https://t.co/2xW4Kci1gA"
48085e1b99442fa59a2ecac0,Petro,La inseguridad de Bogotá se debe el hambre. Una fuerte política social podría garantizar mejores niveles de seguridad a toda la ciudadanía https://t.co/b5UhTOVI6M
baa0a0cc582d521881311f4b,Petro,"Aviso que reporteros independientes deberíamos investigar: ""periodistas y blogueros tbn hacen parte de estrategia (de desprestg) por interés económico: (reciben) contratos del Centro D., y del Gbno. Revisen coincidencias"". Corrupción. Columna de hoy
https://t.co/RgNQObFdTG"
f069f3ea0fc9a6381b29fd0a,Petro,Esta es mi intervención sobre la reforma tributaria a punto de aprobarse. decidieron con la clase media y la pequeña y mediana empresa privada financiar la compra de votos del año entrante. https://t.co/z8WVzxXkv2
6e4af65e4b0b3c6beaa7149e,Petro,"Mientras en Perú la maniobra para dejar en la impunidad el caso de corrupción promovido por Odebrecht es castigado, en Colombia no.

De la terna de fiscales que yo entregue a la Corte, si soy presidente saldrá la.persona que mostrará la verdad de la corrupción de Odebrecht. https://t.co/eZPxbnntC2"
2013ca29f1722623b0810b88,Petro,"El Char Tank. De cmo hasta los contratistas confiesan el pago de sobornos a Alex y la fiscalía y la procuraduría como si nada.

https://t.co/1NDCUKwhpz"
e039ffcb9514780b3196aa2f,Petro,"Como viuda del periodista Giraldo #LeCreoA Alberto Giraldo. Por eso le digo al Embajador Álvaro Pava, que cuente todo lo que habló con Alberto el 18 de junio de 1994. https://t.co/WgJ5HgNhU8"
1492566b900aa30d25c13569,Petro,"🔴México despenaliza el aborto tras una decisión judicial histórica

La @SCJN anula la cárcel con la que se castiga la interrupción voluntaria del embarazo y sienta un precedente para el resto de los Estados del país

🔗 https://t.co/m5TMO9fo0m

🖋️ @Muna_bargan | @carmenmoranb https://t.co/zvIAl2opWS"
29284c1821f061743a92f3d2,Petro,Petro 2022 y punto https://t.co/CNNMVg7mEx
666228e64f4ef31f11a5367f,Petro,"41 millones de dosis son menos de la mitad de las que se necesitan para fines de año.

Esto implica unannueva ola de pandemia. Las ciudades deben comprar mas UCI y reforzar el personal de salud. https://t.co/HmpW5aK4aG"
fd483c5350377c6bad18562e,Petro,El costeño que pudo hacer un tranvía en Bogotá. https://t.co/oaEJKCSUqe
25eece2aa08e58c3bad1daf7,Petro,Esta es la forma como el gobierno compra el apoyo a una de las fuerzas políticas más retardatarias y dañinas de la historia de Colombia https://t.co/MkWGUnp0WG
7f46b680c4522a30534855bc,Petro,Hoy en compañía de varios empresarios de Norte de Santander nos reunimos con el senador @petrogustavo para compartir la problemática de la región y conocer sus planteamientos.en una mesa de trabajo responsable de varios gremios y sectores.⁦@intergremialns⁩ https://t.co/h4rg2U7z2l
e01bd9fd825de9df0a48c002,Petro,"En pocos minutos empezará mi conversación con Angela Davis.

Agradezco su entusiasmo. 

Pueden seguir el evento en vivo por YouTube en el siguiente enlace 👇🏿

https://t.co/15WlPpLCMv

#AngelaDavisConFrancia
#SoyPorqueSomos"
d744b1ebbfaeca8e4f2d919a,Petro,"Para quienes quieran ver mi entrevista completa con @ELTIEMPO, verla en su canal de youtube o en su facebook. https://t.co/PSOMjRHMXG"
c997de6b0ad9748b6b8c9f4c,Petro,"El joven jonathan Silvera, voluntario por el Cambio, y quien escribió estos trinos que le agradezco con.el alma, ha muerto.

Me duele que su partida, partida de juventud. QEPD. https://t.co/pksbs6WR2j"
6b3dc63e3d410fffd2e2e778,Petro,"Asi tambien la fiscalia de Nestor Humberto entrampó la paz: con cocaína de la.misma fiscalía.

https://t.co/Yccwo2VNKm"
7a424551c8971d78cdd0a0e4,Petro,Este viernes estaremos en la plaza de la Paz de Barranquilla. Arranca el Pacto Histórico en el Caribe. https://t.co/miPlaZt0S6
2920507e8c450ec23517769b,Petro,"Se reunieron delegados de 38 municipios de Cundinamarca del Pacto Histórico.

Preservar la Sabana de Bogotá y el municipio y su poder local es el objetivo de esta fuerza en contra de quienes manipulan el departamento en favor de los volteadores del uso de la tierra. https://t.co/3BFXylGhbs"
bfab46a85c9e61f73a986277,Petro,"Uribe es un buen estratega y tiene la facultad de lograr manipular millones de voluntades, incluso las que no creen en él. Su juego está en llevar la crítica contra él al uribismo mientras su ideología prevalece en otros candidatos. https://t.co/1LVy5ymfgN"
7891745c02cc618bf572603e,Petro,"#EsNecesario QUE PARE LA CORRUPCIÓN!

Sin esto no es posible tener un buen gobierno. https://t.co/ZGrxw6rxvU"
dbb4fdb60b0bbd692f9ff12f,Petro,"El envenenamiento que hizo la policía  de una olla comunitaria para gente pobre que se efectuaba en el parque de la 93. No muestra la arbitrariedad de unos policías que solo recibían ordenes, sino el enorme egoísmo social desatado en la capital. https://t.co/uBKEJQ8mPj"
fc24117dd5bf78b1cb0a40a9,Petro,Las campañas van evaporando estos momentos... https://t.co/gIVJZE5EUr
7504b34671abc285f9c60dd2,Petro,"Ve...

Dicen que todo lo del pobre es robado... pero esta es la realidad. 

De toda la historia estadística de Bogotá, la época de mayor ocupación laboral fue la del.periodo de la Bogotá Humana. Hay una razón: la reducción de la pobreza, que generó más demanda y más producción. https://t.co/eMqtAA6EZe"
10baa4892264fcf1567559b5,Petro,Nariño comienza la organización de su principal fuerza política: El Pacto Histórico. https://t.co/B3ekZj9mUG
f3fd1cc7d5acc30c1050e2fd,Petro,"Colombia solo asegurará su soberanía en San Andres y Providencia  si se empodera la población raizal. Todo el área que estupefacientes ha tomado en hoteles, playas y casas debe pasar a ser usufructuado x organizaciones comunitarias y productivas raizales
 https://t.co/1ctub45mn1"
b959aace0202bd5c655cd53c,Petro,"Ultraderecha para principiantes

La ultraderecha es una ideología política conservadora, caracterizada por un nacionalismo radical (xenófobo, racista), una defensa exacerbada de la propiedad privada que busca recuperar el orden social de corte religioso, previo al liberalismo. https://t.co/7nmlHiMmap"
02eaa5fce42e41b489a8f0ba,Petro,"Invito a Barranquilla a decirle a Abudinen que se vaya. La niñez campesina se respeta.

10 de septiembre, tres de la.tarde. Plaza de la Paz. https://t.co/JKju3jj46I"
c8214ae7959f2f35b1928bad,Petro,"Lo cierto Rallo, es que yo considero válida la teoría cuantitativa del dinero. Es decir, que  no creo que el dinero en sí sea un generador de riqueza. La riqueza se genera en la producción y el trabajo."
6f28a749b41ccbfb97780c1b,Petro,"Por eso no ataca mi propuesta a Duque; sin embargo ahora se agarra de mi trino refutando a la periodista de la revista innombrable, cuando esta dice que mi tesis es absurda, pero esa respuesta no es más que la continuación de mi entrevista a dicha revista."
